"Gene_1","Gene_2","MI"
"BIM/BCL2","HIF1A",0.10041450757399328
"BIM/BCL2","HIF2A/EPAS1",0.030245789699461678
"BIM/BCL2","HPRT1",0.1723497440838715
"BIM/BCL2","JAK2",0.1637433280017424
"BIM/BCL2","KLF1",0.1746267421217076
"BIM/BCL2","LEF1",0.14744601239692035
"BIM/BCL2","LOX",0.12756692238550205
"BIM/BCL2","LSD1/KDM1A",0.20959505210108542
"BIM/BCL2","MCL1",0.1835880107406096
"BIM/BCL2","MEIS1",0.09636910656630748
"BIM/BCL2","MPO",0.008407096635667077
"BIM/BCL2","MYB",0.16805363158662967
"BIM/BCL2","NFIB",0.06779053381913291
"BIM/BCL2","NOTCH1",0.06143333191452349
"BIM/BCL2","P27KIP1/CDKN1B",0.09849117977949673
"BIM/BCL2","PAX5",0.004784553011471182
"BIM/BCL2","PF4",0.02149647520212139
"BIM/BCL2","PFKP",0.052512536463250825
"BIM/BCL2","PIM1",0.09236835306125801
"BIM/BCL2","PNMT",0.01932820009953562
"BIM/BCL2","RGS18",0.09087526437021243
"BIM/BCL2","RUNX1",0.15478593677919417
"BIM/BCL2","SDPR",0.1034653701222954
"BIM/BCL2","SELP",0.07001744769026397
"BIM/BCL2","SH2D2A",0.03678227571987658
"BIM/BCL2","SOCS3",0.04670505213181242
"BIM/BCL2","SOX4",0.0
"BIM/BCL2","SPI1",0.11949823390511494
"BIM/BCL2","SRD5A3",0.1583011640533254
"BIM/BCL2","TAL1",0.164855008191922
"BIM/BCL2","TGFB1",0.17279358252612909
"BIM/BCL2","TGFB2",0.003721416934603816
"BIM/BCL2","TMEM180/MFSD13A",0.17155070730019517
"BIM/BCL2","TMOD1",0.11583312594641226
"BIM/BCL2","TUBB2A",0.1257080994749069
"BIM/BCL2","VWF",0.12425959129723418
"BMP2","CCDC124",0.0027399732731610005
"BMP2","CCND1/BCL1",0.0007893887499815788
"BMP2","CD105/ENG",0.010714725198827324
"BMP2","CD110/MPL",0.011132838418081104
"BMP2","CD117/KIT",0.0104061861118101
"BMP2","CD123/IL3RA",0.0042552694117727885
"BMP2","CD135/FLT3",0.0010105629081746947
"BMP2","CD150/SLAMF1",0.0
"BMP2","CD235a/GYPA",0.009349964537590849
"BMP2","CD34",0.012267625286904504
"BMP2","CD36",0.004884032048173559
"BMP2","CD38",0.005742076265922602
"BMP2","CD41/ITGA2B",0.014461447811828343
"BMP2","CD42/GP1BA",0.01865260923204959
"BMP2","CD44",0.012413031083994497
"BMP2","CD47",0.0021359927155650826
"BMP2","CD61/ITGB3",0.024068911608218224
"BMP2","CD71/TFRC",0.012918353882976241
"BMP2","CD9",0.008714247447847434
"BMP2","CD90/THY1",0.006105662846249693
"BMP2","CDK4",0.01106487057312755
"BMP2","CDK6",0.00823576524857117
"BMP2","CEBPA",0.005222144776095838
"BMP2","CISH",0.008187974600164794
"BMP2","CLU",0.01762691838304775
"BMP2","CNRIP1",0.00897495544364535
"BMP2","CSF3R",0.000538084445099174
"BMP2","CTNNB1",0.015028526905044526
"BMP2","CXCR4",0.004814238345124844
"BMP2","DDB1",0.010696289942929038
"BMP2","DHRS3",0.008629165662131566
"BMP2","ECT2",0.0006449223364457524
"BMP2","EIF4EBP1",0.013855213461868576
"BMP2","EPOR",0.004367123886011681
"BMP2","ETS1",0.014554372167672192
"BMP2","FAS",0.00877977826528109
"BMP2","FHL1",0.008800093937596287
"BMP2","FLI1",0.010625157763698878
"BMP2","FOG1/ZFPM1",0.0191881271204295
"BMP2","FOXO3",0.004459931234123804
"BMP2","GABPA",0.013210271360255543
"BMP2","GADD45A",0.02036271501703879
"BMP2","GADD45B",0.00011180458608078814
"BMP2","GAPDH",0.010565051970976125
"BMP2","GATA1",0.013372822065613299
"BMP2","GATA2",0.021454952867286714
"BMP2","GFI1B",0.017591951428211683
"BMP2","GPR64/ADGRG2",0.0
"BMP2","HIF1A",0.013459473786093135
"BMP2","HIF2A/EPAS1",0.015102464664819903
"BMP2","HPRT1",0.00972989210260522
"BMP2","JAK2",0.014162383190100769
"BMP2","KLF1",0.0029323786420629716
"BMP2","LEF1",0.007952315598436455
"BMP2","LOX",0.009523029031876185
"BMP2","LSD1/KDM1A",0.012876136677042904
"BMP2","MCL1",0.02778440143070826
"BMP2","MEIS1",0.01302892104523723
"BMP2","MPO",7.81161277051412e-5
"BMP2","MYB",0.015111990746476511
"BMP2","NFIB",0.011404227392047606
"BMP2","NOTCH1",0.0077776393872515115
"BMP2","P27KIP1/CDKN1B",0.011260434456280333
"BMP2","PAX5",1.1117737493931967e-5
"BMP2","PF4",0.00014562049248129094
"BMP2","PFKP",0.017213429795662982
"BMP2","PIM1",0.01310945993395185
"BMP2","PNMT",0.00010056098654939727
"BMP2","RGS18",0.010646045428088557
"BMP2","RUNX1",0.01243029508861504
"BMP2","SDPR",0.007827812827049918
"BMP2","SELP",0.005261839942446667
"BMP2","SH2D2A",0.00015692095005184759
"BMP2","SOCS3",0.006919003516044575
"BMP2","SOX4",0.0
"BMP2","SPI1",0.011460080031117759
"BMP2","SRD5A3",0.009866290851439974
"BMP2","TAL1",0.01864957253741295
"BMP2","TGFB1",0.017433254101082873
"BMP2","TGFB2",3.3394783045037624e-5
"BMP2","TMEM180/MFSD13A",0.00856175366634826
"BMP2","TMOD1",0.0031826469727505025
"BMP2","TUBB2A",0.01021421120627819
"BMP2","VWF",0.01614349290168704
"CCDC124","CCND1/BCL1",0.05231605505315007
"CCDC124","CD105/ENG",0.1646198094510285
"CCDC124","CD110/MPL",0.13469468610960256
"CCDC124","CD117/KIT",0.14514151429674804
"CCDC124","CD123/IL3RA",0.05999836329840891
"CCDC124","CD135/FLT3",0.04968109914800589
"CCDC124","CD150/SLAMF1",0.0
"CCDC124","CD235a/GYPA",0.04959694395152603
"CCDC124","CD34",0.12303267142860008
"CCDC124","CD36",0.11447551565120406
"CCDC124","CD38",0.0876658482372652
"CCDC124","CD41/ITGA2B",0.1823817895354063
"CCDC124","CD42/GP1BA",0.14432228288997173
"CCDC124","CD44",0.12179721118480424
"CCDC124","CD47",0.06343420390778132
"CCDC124","CD61/ITGB3",0.12569730041058236
"CCDC124","CD71/TFRC",0.18264061860897218
"CCDC124","CD9",0.08232799284033154
"CCDC124","CD90/THY1",0.04771513090986135
"CCDC124","CDK4",0.15403143485347393
"CCDC124","CDK6",0.19412875317845302
"CCDC124","CEBPA",0.02009187852796157
"CCDC124","CISH",0.03343144874985193
"CCDC124","CLU",0.1262245554480801
"CCDC124","CNRIP1",0.11196747265047957
"CCDC124","CSF3R",0.024818992719242594
"CCDC124","CTNNB1",0.1441960592146838
"CCDC124","CXCR4",0.08846221914481323
"CCDC124","DDB1",0.15768296039158392
"CCDC124","DHRS3",0.10875151968992913
"CCDC124","ECT2",0.033753714346029584
"CCDC124","EIF4EBP1",0.16894610769474383
"CCDC124","EPOR",0.056749778277208396
"CCDC124","ETS1",0.10240898263532738
"CCDC124","FAS",0.048382655343904624
"CCDC124","FHL1",0.08183603105500081
"CCDC124","FLI1",0.10013410693422475
"CCDC124","FOG1/ZFPM1",0.15382795175694808
"CCDC124","FOXO3",0.06566305934951533
"CCDC124","GABPA",0.12452020118612817
"CCDC124","GADD45A",0.04207756424860909
"CCDC124","GADD45B",0.009924984894144284
"CCDC124","GAPDH",0.20394259955386396
"CCDC124","GATA1",0.15557920515093926
"CCDC124","GATA2",0.12972041825277092
"CCDC124","GFI1B",0.16174678141447174
"CCDC124","GPR64/ADGRG2",0.0
"CCDC124","HIF1A",0.13941399722057746
"CCDC124","HIF2A/EPAS1",0.020537066151271155
"CCDC124","HPRT1",0.16397441119230471
"CCDC124","JAK2",0.14484846215394143
"CCDC124","KLF1",0.11091400888842484
"CCDC124","LEF1",0.06362073088282738
"CCDC124","LOX",0.10717118310782903
"CCDC124","LSD1/KDM1A",0.17859016573013076
"CCDC124","MCL1",0.18314330886311225
"CCDC124","MEIS1",0.10785469508447765
"CCDC124","MPO",0.012385271156806876
"CCDC124","MYB",0.13069103986831365
"CCDC124","NFIB",0.08590560213069098
"CCDC124","NOTCH1",0.07872261862780627
"CCDC124","P27KIP1/CDKN1B",0.07964961774727763
"CCDC124","PAX5",0.0004629501349546761
"CCDC124","PF4",0.031344792290711965
"CCDC124","PFKP",0.059570969470582824
"CCDC124","PIM1",0.08875086762588058
"CCDC124","PNMT",0.02078065394928985
"CCDC124","RGS18",0.08787683943262081
"CCDC124","RUNX1",0.18347947991932845
"CCDC124","SDPR",0.10287246534048311
"CCDC124","SELP",0.10376238955283767
"CCDC124","SH2D2A",0.024957750586306116
"CCDC124","SOCS3",0.04022424285520909
"CCDC124","SOX4",0.0
"CCDC124","SPI1",0.10991029589884382
"CCDC124","SRD5A3",0.15598955768694323
"CCDC124","TAL1",0.18220263471875686
"CCDC124","TGFB1",0.16167226790932432
"CCDC124","TGFB2",0.009286070672464897
"CCDC124","TMEM180/MFSD13A",0.11872352582601753
"CCDC124","TMOD1",0.09535470792909218
"CCDC124","TUBB2A",0.0707182926071952
"CCDC124","VWF",0.11483084731336168
"CCND1/BCL1","CD105/ENG",0.08159132322251628
"CCND1/BCL1","CD110/MPL",0.08189242082251535
"CCND1/BCL1","CD117/KIT",0.06856626079197436
"CCND1/BCL1","CD123/IL3RA",0.03457482843889448
"CCND1/BCL1","CD135/FLT3",0.026095902114175784
"CCND1/BCL1","CD150/SLAMF1",0.0
"CCND1/BCL1","CD235a/GYPA",0.032906039499328354
"CCND1/BCL1","CD34",0.05316803229810674
"CCND1/BCL1","CD36",0.057431855901108886
"CCND1/BCL1","CD38",0.040400199711406515
"CCND1/BCL1","CD41/ITGA2B",0.11533229196118189
"CCND1/BCL1","CD42/GP1BA",0.11612953619917477
"CCND1/BCL1","CD44",0.06149238725923967
"CCND1/BCL1","CD47",0.026766458277160732
"CCND1/BCL1","CD61/ITGB3",0.08370399016049657
"CCND1/BCL1","CD71/TFRC",0.08220261412982754
"CCND1/BCL1","CD9",0.048436855415369795
"CCND1/BCL1","CD90/THY1",0.02897144878865987
"CCND1/BCL1","CDK4",0.06207756633030126
"CCND1/BCL1","CDK6",0.07595642392445923
"CCND1/BCL1","CEBPA",0.010308542765426476
"CCND1/BCL1","CISH",0.015408692666090795
"CCND1/BCL1","CLU",0.07760085331760314
"CCND1/BCL1","CNRIP1",0.0673298205015751
"CCND1/BCL1","CSF3R",0.013190766138478915
"CCND1/BCL1","CTNNB1",0.08251149540800995
"CCND1/BCL1","CXCR4",0.05196644827208852
"CCND1/BCL1","DDB1",0.06389425183484043
